   8781936.8422923293        9627483.7514617816        10428475.296749946        11127839.807242954        11731776.570272049        12249612.757244643        12712920.225363247        13108385.726972088        13455630.651577007        13751144.776299233        14048370.543954035        14372909.436348306        14717304.017223923        15069284.424739616        15442524.123716298        15828209.545311470        16224707.356750725        16627387.896176307        17034988.332237210        17444371.336367480        17863960.150390010        18267855.934630882        18681515.893543854        19083177.127699401        19469532.322261859        19844051.426014278        20196285.988166176        20520678.384187315        20831878.743255720        21106564.575513504        21351484.440578617        21551036.079473313        21723316.754177891        21846421.429305874        21922980.007602256        21967933.336564928        21954339.762416482        21914247.251885280        21803876.126019169        21653358.791528795        21468493.445479963        21216689.742820367        20932143.708924312        20604602.370307475        20235254.801235948     
   1.2793706816418801E-002   1.2662833706299094E-002   1.2555579148806483E-002   1.2483675495766261E-002   1.2437562270780295E-002   1.2412732001486380E-002   1.2400639600505319E-002   1.2402475157288271E-002   1.2413296029519792E-002   1.2433828351061835E-002   1.2454369543967315E-002   1.2474852214856115E-002   1.2496471511384943E-002   1.2523242179890648E-002   1.2549711099639071E-002   1.2581205449242770E-002   1.2614857094653853E-002   1.2654523813752608E-002   1.2698812558425521E-002   1.2748700065010343E-002   1.2802491207031457E-002   1.2866638171173757E-002   1.2933801482473771E-002   1.3011954171298619E-002   1.3099217930292834E-002   1.3197696359849683E-002   1.3309846849330488E-002   1.3438034898240539E-002   1.3578325509285182E-002   1.3741215852805366E-002   1.3922667915183472E-002   1.4133182380046199E-002   1.4366278014499599E-002   1.4637744404752521E-002   1.4948206505533558E-002   1.5295368379792082E-002   1.5697401909154071E-002   1.6145508095748357E-002   1.6668572706204417E-002   1.7264196419156528E-002   1.7933705732113794E-002   1.8711431043057693E-002   1.9583633990782036E-002   2.0579402874254270E-002   2.1705290145629282E-002
   9.1091891610557939E-003   9.1091891610557887E-003   9.1091891610557939E-003   9.1091891610557869E-003   9.1091891610557869E-003   9.1091891610557921E-003   9.1091891610557869E-003   9.1091891610557904E-003   9.1091891610557904E-003   9.1091891610557921E-003   9.1091891610557869E-003   9.1091891610557904E-003   9.1091891610557904E-003   9.1091891610557921E-003   9.1091891610557887E-003   9.1091891610557904E-003   9.1091891610557869E-003   9.1091891610557887E-003   9.1091891610557869E-003   9.1091891610557869E-003   9.1091891610557869E-003   9.1091891610557869E-003   9.1091891610557887E-003   9.1091891610557869E-003   9.1091891610557887E-003   9.1091891610557904E-003   9.1091891610557904E-003   9.1091891610557852E-003   9.1091891610557887E-003   9.1091891610557887E-003   9.1091891610557904E-003   9.1091891610557852E-003   9.1091891610557904E-003   9.1091891610557921E-003   9.1091891610557887E-003   9.1091891610557921E-003   9.1091891610557852E-003   9.1091891610557939E-003   9.1091891610557852E-003   9.1091891610557869E-003   9.1091891610557869E-003   9.1091891610557904E-003   9.1091891610557887E-003   9.1091891610557887E-003   9.1091891610557939E-003
   3.6845176553630065E-003   3.5536445452433053E-003   3.4463899877506896E-003   3.3744863347104736E-003   3.3283731097245085E-003   3.3035428404305871E-003   3.2914504394495323E-003   3.2932859962324806E-003   3.3041068684640015E-003   3.3246391900060433E-003   3.3451803829115286E-003   3.3656630538003249E-003   3.3872823503291538E-003   3.4140530188348566E-003   3.4405219385832829E-003   3.4720162881869800E-003   3.5056679335980657E-003   3.5453346526968187E-003   3.5896233973697345E-003   3.6395109039545565E-003   3.6933020459756698E-003   3.7574490101179698E-003   3.8246123214179823E-003   3.9027650102428312E-003   3.9900287692370452E-003   4.0885071987938936E-003   4.2006576882746968E-003   4.3288457371847546E-003   4.4691363482293944E-003   4.6320266917495769E-003   4.8134787541276817E-003   5.0239932189904135E-003   5.2570888534438096E-003   5.5285552436967278E-003   5.8390173444777694E-003   6.1861792187362895E-003   6.5882127480982869E-003   7.0363189346925618E-003   7.5593835451486322E-003   8.1550072581007410E-003   8.8245165710580092E-003   9.6022418820019030E-003   1.0474444829726247E-002   1.1470213713198481E-002   1.2596100984573488E-002
   6.1495947223377811E-015   2.8274793057514610E-004   3.8372510612366358E-004   4.3316543261588501E-004   4.6008424458826949E-004   4.8059601606296006E-004   4.9896243217434821E-004   5.1960389294108153E-004   5.4465424372307373E-004   5.7535956195488584E-004   5.9446815204304321E-004   6.1601079292110579E-004   6.3669184043659661E-004   6.6007931513315421E-004   6.8445908544167229E-004   7.1451815674360652E-004   7.4378369077099003E-004   7.8012225685747090E-004   8.1854832989587006E-004   8.6116321010983119E-004   9.0786236667474813E-004   9.5864911020534605E-004   1.0136557717064104E-003   1.0782438180206052E-003   1.1462641128665923E-003   1.2256439642707778E-003   1.3121974992959641E-003   1.4070803200113592E-003   1.5147719345238121E-003   1.6340106249226282E-003   1.7692562521199108E-003   1.9139868218766983E-003   2.0757687009172795E-003   2.2614957681064999E-003   2.4696399867266687E-003   2.6973352286660461E-003   2.9524562966799844E-003   3.2394480943891079E-003   3.5501677194789091E-003   3.9034537613578109E-003   4.3049148879248317E-003   4.7399272557408900E-003   5.2241302124263799E-003   5.7565005842609351E-003   6.3575414220588969E-003
  0.72000000000083408       0.77368443892148531       0.82149558136106005       0.86178541292181587       0.89078737656914719       0.90958131205346304       0.92249193402174789       0.92880100247069253       0.93235082562197424       0.93322865329472882       0.93112387419892151       0.92931334502531293       0.92777887769180833       0.92525288097240777       0.92301644101295999       0.92086476500842984       0.91811024753919079       0.91481992093867115       0.91137283179996897       0.90762073631045015       0.90378699795748996       0.89870146033708143       0.89467628393028575       0.88959330509682821       0.88411304869505980       0.87837372443558537       0.87233489980153489       0.86534770505458758       0.85876136470532105       0.85156732780992506       0.84373963140369956       0.83546209510544078       0.82688171687925582       0.81788776212310155       0.80830272777813617       0.79864170425503933       0.78825799167074817       0.77810380580558036       0.76639126873460928       0.75468651690269273       0.74301734772486916       0.73009061184300272       0.71712992771480455       0.70386217085086211       0.68985797498712531     
   8.3411055840088011E-013   9.0969133690547987E-002  0.12876486280463961       0.15479587672937900       0.16682158599618604       0.17197660654143693       0.17427422788863664       0.17477278539578014       0.17574366945883885       0.17706615562311226       0.17786292989312419       0.17850692099326373       0.17893408253512263       0.17937084200243639       0.17932540917966167       0.18061079063454405       0.18060459171184837       0.18147577179573626       0.18233945479347161       0.18349172765833399       0.18434502911727982       0.18487388771106514       0.18629467133135141       0.18755768409359685       0.18858883799819565       0.19014836475308680       0.19208082264726592       0.19329740028754824       0.19516023487647505       0.19744002544064235       0.19912654900569240       0.20101537047811116       0.20238070520202184       0.20491723729026542       0.20743479612253096       0.20952305004471453       0.21205511513049261       0.21468405995333487       0.21625620517328653       0.21878357763190562       0.22180440059647247       0.22421869239528477       0.22648234656554966       0.22911760419456856       0.23125357292731380     
   10800000.000000002        11200091.613583280        11603732.349270226        12008260.924142398        12410583.415234258        12807110.953953940        13193733.330656385        13565801.334221961        13918120.417741643        14244958.201988250        14594545.216348127        14966706.948998872        15361114.135759961        15777264.889617570        16214466.543996554        16671823.079492012        17148218.832446311        17642303.985371966        18152482.788400576        18676905.568769120        19213473.226851501        19759841.241316881        20313430.880797498        20871448.514781222        21430913.635748480        21988652.396813080        22541336.928174477        23085531.797513351        23617746.108590141        24134489.181343473        24632339.152572542        25108000.236091811        25558355.566849016        25980512.925146345        26371841.025160264        26729998.790765926        27052948.759104013        27338958.165703550        27586588.268089835        27794673.123047817        27962289.779245906        28088721.417031601        28173415.807268284        28215941.150611129        28215941.150611129     
   108310554.38852026        118830824.75859356        128706169.53469437        137366116.33929938        144726719.32159409        151135337.56756952        156647268.21783474        161549204.88303134        165925660.27989706        169543251.95505139        173340135.21978161        177339692.95833090        181515332.11210257        185884026.44603553        190459045.96742833        195195159.78506845        200113998.80049676        204990976.78710398        210004908.60553223        215115931.44375581        220208372.46338907        225353173.50328070        230361489.42580301        235339614.89492598        240167262.17638975        244764471.52613044        249186652.00135285        253296390.70155907        257030733.26091582        260391456.86539415        263470685.08435825        266034814.53437641        268020274.48202789        269624066.05106395        270719199.60667503        271217059.50179392        271115582.62806338        270506639.52274144        269448785.85795951        267561020.17921749        265125332.76089615        262195926.85502914        258588742.09844038        254361238.72092855        249934911.88102520     
  0.15941473583200977       0.15775551878391431       0.15642257935506249       0.15551642604352917       0.15496188235643449       0.15465059639088899       0.15455193809955178       0.15457500339872024       0.15469386274046670       0.15494830703433191       0.15517063009021442       0.15541525377565552       0.15570413674531794       0.15602378309532478       0.15637950559363448       0.15676490505367083       0.15718819995023728       0.15770100389003894       0.15825583594186893       0.15886556313093350       0.15955627233656489       0.16030874439334553       0.16118621395894153       0.16213215483317503       0.16320908665416051       0.16443066391726083       0.16579746809359094       0.16736646684586920       0.16914113382693616       0.17116540298727054       0.17341327686324287       0.17599016709060084       0.17898513985517933       0.18230174481788070       0.18608881875761890       0.19043018410872051       0.19538460928733231       0.20101387479409855       0.20736665659874537       0.21475483062675446       0.22314341915621150       0.23266447804397300       0.24361088767097538       0.25618698204005597       0.27005577277513215     
